1,200,1500,72.72727
2,200,1500,72.72727
3,200,1500,77.77778
4,200,1500,78.78788
5,200,1500,78.78788
6,200,1500,78.78788
7,200,1500,76.76768
8,200,1500,77.77778
9,200,1500,77.77778
10,200,1500,77.77778
11,200,1500,77.77778
1,200,1500,72.72727
2,200,1500,72.72727
3,200,1500,77.77778
4,200,1500,78.78788
5,200,1500,78.78788
6,200,1500,78.78788
7,200,1500,76.76768
8,200,1500,77.77778
9,200,1500,77.77778
10,200,1500,77.77778
11,200,1500,77.77778
